Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/35285236,"Excellent, thank you very much.",35285236,0,2624249,333,2,2014-04-15 14:31:38,5
http://stackoverflow.com/posts/comments/35285197,"Yeah, post everything you think can help with the question. thank you",35285197,0,1633767,59,1,2014-04-15 14:30:45,5
http://stackoverflow.com/posts/comments/35285095,"James I appreciate all the help. I'll accept the answer, what do I need to update?",35285095,0,2984264,15,2,2014-04-15 14:28:26,5
http://stackoverflow.com/posts/comments/35284866,"Thank you, your solution helped me. And thanks everyone else for your help",35284866,0,362479,1177,2,2014-04-15 14:23:47,5
http://stackoverflow.com/posts/comments/35284642,Perfect - thank you so much.,35284642,0,2346616,125,2,2014-04-15 14:18:58,5
http://stackoverflow.com/posts/comments/35284512,"Like always , thank you very much !",35284512,0,859154,32299,2,2014-04-15 14:15:44,5
http://stackoverflow.com/posts/comments/35284444,Thank you so much ya ... I got answer :) :) and thank you for explanation :),35284444,0,3084042,3,2,2014-04-15 14:14:08,5
http://stackoverflow.com/posts/comments/35284244,work perfectly thanks you!,35284244,0,3536260,8,2,2014-04-15 14:09:36,5
http://stackoverflow.com/posts/comments/35284033,"Sounds good.  If this works out for you, please consider marking it as the selected answer.",35284033,0,1526306,4473,2,2014-04-15 14:05:00,5
http://stackoverflow.com/posts/comments/35284019,@chris thank you :),35284019,0,2935043,6,1,2014-04-15 14:04:42,5
http://stackoverflow.com/posts/comments/35283966,You should accept @TomHawtin's [answer](http://stackoverflow.com/a/2732760/281545),35283966,0,281545,3980,1,2014-04-15 14:03:45,5
http://stackoverflow.com/posts/comments/35283832,@user3534193 Could you please accept the answer if you are satisfy.,35283832,0,903137,2364,2,2014-04-15 14:01:11,5
http://stackoverflow.com/posts/comments/35283626,@MihaiPopa thank you for the suggestion.,35283626,0,2882259,58,1,2014-04-15 13:56:57,5
http://stackoverflow.com/posts/comments/35283539,"So did you get to test it out?  If my answer is good, please mark it as accepted.",35283539,0,2109800,382,2,2014-04-15 13:55:15,5
http://stackoverflow.com/posts/comments/35283311,"thx timegalore, your link will help me in no time.",35283311,0,3523325,11,1,2014-04-15 13:50:09,5
http://stackoverflow.com/posts/comments/35283296,yes done .......,35283296,0,2463570,3222,2,2014-04-15 13:49:46,5
http://stackoverflow.com/posts/comments/35283281,thank you for the suggestion.,35283281,0,2882259,58,2,2014-04-15 13:49:15,5
http://stackoverflow.com/posts/comments/35283225,thank you for help me,35283225,0,3167016,175,2,2014-04-15 13:48:11,5
http://stackoverflow.com/posts/comments/35283215,thank you! I appreciate,35283215,0,1102806,89,2,2014-04-15 13:48:02,5
http://stackoverflow.com/posts/comments/35283208,Work like charm thank you :D,35283208,0,1310952,428,2,2014-04-15 13:47:55,5
http://stackoverflow.com/posts/comments/35283205,"ok,thank you sir",35283205,0,3432819,33,2,2014-04-15 13:47:54,5
http://stackoverflow.com/posts/comments/35282996,"That did the trick, thank you very much sir!",35282996,0,1291643,70,1,2014-04-15 13:44:10,5
http://stackoverflow.com/posts/comments/35282754,@GrantWinney m sorry edited. thank you for ur reply in comment,35282754,0,3427683,7,1,2014-04-15 13:39:00,5
http://stackoverflow.com/posts/comments/35282747,"As a heavy QS user, this window manager is just fantastic, thank you.",35282747,0,1736092,474,2,2014-04-15 13:38:53,5
http://stackoverflow.com/posts/comments/35282517,"Awesome, thank you so much.",35282517,0,3535897,3,2,2014-04-15 13:33:38,5
http://stackoverflow.com/posts/comments/35282476,"thank you for your information, i will put it to good use.",35282476,0,3121987,51,2,2014-04-15 13:32:40,5
http://stackoverflow.com/posts/comments/35282446,"thank you, i never knew this was required.",35282446,0,3121987,51,2,2014-04-15 13:32:01,5
http://stackoverflow.com/posts/comments/35282385,"Thank you very much, this example would be very tricky to use for my case, but thank you anyway!",35282385,0,2289331,39,2,2014-04-15 13:30:45,5
http://stackoverflow.com/posts/comments/35282093,Great thanks. I was getting error with your code but al I had to do was change line 3 to this:,35282093,0,3511512,5,2,2014-04-15 13:23:54,5
http://stackoverflow.com/posts/comments/35281844,"This is a great solution, so I am marking it as the answer.",35281844,0,2913347,149,2,2014-04-15 13:18:23,5
http://stackoverflow.com/posts/comments/35281809,"Please accept the answer, so it will be marked as resolved :)",35281809,0,1352635,91,2,2014-04-15 13:17:38,5
http://stackoverflow.com/posts/comments/35281736,@user3191137 if this answered your question then mark it as accepted,35281736,0,813523,4182,2,2014-04-15 13:16:20,5
http://stackoverflow.com/posts/comments/35281719,Thanks a lot Matt Way......,35281719,0,3206077,25,2,2014-04-15 13:15:52,5
http://stackoverflow.com/posts/comments/35281673,"thank you very much, but I don't want to scale!",35281673,0,3455405,123,1,2014-04-15 13:15:11,5
http://stackoverflow.com/posts/comments/35281230,@user34716 you may accept the answer if you think it addressed your problem properly...,35281230,0,832621,10025,2,2014-04-15 13:06:30,5
http://stackoverflow.com/posts/comments/35281156,yeah..  that worked.. thank you so much.. I really appreciate your effort... :),35281156,0,1835912,1069,2,2014-04-15 13:04:44,5
http://stackoverflow.com/posts/comments/35281149,"Just an amazing spot.. I know its bad practise to comment saying thanks, but I have to thank you",35281149,0,1574453,200,2,2014-04-15 13:04:37,5
http://stackoverflow.com/posts/comments/35281091,ah. that was the mistake. thank you simoco!,35281091,0,2377949,335,1,2014-04-15 13:03:14,5
http://stackoverflow.com/posts/comments/35280937,Okay thank you !,35280937,0,3370558,51,2,2014-04-15 13:00:06,5
http://stackoverflow.com/posts/comments/35280859,"its working, thank you so much !!! :)",35280859,0,2390393,82,2,2014-04-15 12:58:15,5
http://stackoverflow.com/posts/comments/35280824,"@Puce thank you, hope it may help.",35280824,0,3473364,23,1,2014-04-15 12:57:34,5
http://stackoverflow.com/posts/comments/35280568,super... thanks for your help (and speedy reply!!) :D,35280568,0,3535811,16,2,2014-04-15 12:51:24,5
http://stackoverflow.com/posts/comments/35280524,Ya welcome..........,35280524,0,2630817,1912,2,2014-04-15 12:50:33,5
http://stackoverflow.com/posts/comments/35280495,i need something to be more dynamic.....,35280495,0,2754681,119,2,2014-04-15 12:49:54,5
http://stackoverflow.com/posts/comments/35280445,"Commented out (#) the no-beep line in the MySQL my.ini, solved the problem, thank you for help.",35280445,0,3370558,51,1,2014-04-15 12:48:39,5
http://stackoverflow.com/posts/comments/35280370,thanks you :) ...,35280370,0,2463570,3222,2,2014-04-15 12:46:36,5
http://stackoverflow.com/posts/comments/35280347,ok. thanks. for me internal server error is coming. anyway i will accept ur answer,35280347,0,1968826,236,2,2014-04-15 12:45:54,5
http://stackoverflow.com/posts/comments/35280275,thank you for the answer.,35280275,0,2248817,1586,2,2014-04-15 12:44:20,5
http://stackoverflow.com/posts/comments/35280041,thank you for your prespective,35280041,0,1550509,77,2,2014-04-15 12:38:44,5
http://stackoverflow.com/posts/comments/35280017,"Oh, thankyou! Is there a conceptual reason inline needs to be in the center like that?",35280017,0,1832386,70,2,2014-04-15 12:38:09,5
http://stackoverflow.com/posts/comments/35279674,"Thanks, I just try and understand it, will accept the answer soon",35279674,0,1386939,2040,2,2014-04-15 12:28:21,5
http://stackoverflow.com/posts/comments/35279609,thank you so much,35279609,0,2057872,10,2,2014-04-15 12:26:53,5
http://stackoverflow.com/posts/comments/35279544,+1 .....................,35279544,0,2349115,58,2,2014-04-15 12:25:35,5
http://stackoverflow.com/posts/comments/35279525,"yw, don't forget to [accept an answer](http://meta.stackexchange.com/a/65088/155831) :)",35279525,0,871026,85493,2,2014-04-15 12:25:03,5
http://stackoverflow.com/posts/comments/35279441,thankyou @reimeus,35279441,0,786851,15,2,2014-04-15 12:22:21,5
http://stackoverflow.com/posts/comments/35279408,thank you very much my problem solved,35279408,0,3081942,179,1,2014-04-15 12:21:19,5
http://stackoverflow.com/posts/comments/35279079,"Ok, thank you, but I do not want to open other file from my excel file.",35279079,0,3211695,1,2,2014-04-15 12:12:50,5
http://stackoverflow.com/posts/comments/35278877,thanks @ChrisSinclair let me edit..you are right,35278877,0,1875256,6950,2,2014-04-15 12:07:20,5
http://stackoverflow.com/posts/comments/35278821,Good job! .................,35278821,0,2474656,10577,2,2014-04-15 12:06:06,5
http://stackoverflow.com/posts/comments/35278692,"thank you very much for your help, the code is working now :)",35278692,0,3432329,1,2,2014-04-15 12:03:27,5
http://stackoverflow.com/posts/comments/35278687,thank you! how do I write back to the Notes Document e.g. via a Submit button?,35278687,0,3535729,1,1,2014-04-15 12:03:20,5
http://stackoverflow.com/posts/comments/35278489,oh thanks for your suggesation,35278489,0,3535705,3,2,2014-04-15 11:57:46,5
http://stackoverflow.com/posts/comments/35278399,@GordonLinoff ..can you please edit your answer.so that i can accept it.,35278399,0,744112,110,2,2014-04-15 11:55:48,5
http://stackoverflow.com/posts/comments/35278383,"it works, thank you!",35278383,0,3019024,69,2,2014-04-15 11:55:21,5
http://stackoverflow.com/posts/comments/35278341,thank you very much! You're the man!,35278341,0,1395588,181,2,2014-04-15 11:53:56,5
http://stackoverflow.com/posts/comments/35278320,Works great thank you very much,35278320,0,3510818,12,2,2014-04-15 11:53:04,5
http://stackoverflow.com/posts/comments/35278298,"@LarsTech , thank you for you note, but I didn't get these functions from here !",35278298,0,3198617,152,1,2014-04-15 11:52:32,5
http://stackoverflow.com/posts/comments/35278292,ok thank you yves.if u want anything say to me,35278292,0,3467237,21,2,2014-04-15 11:52:21,5
http://stackoverflow.com/posts/comments/35278260,wow! it now works! thank you very much sir! You always answer my questions thank you very much!,35278260,0,3535358,1,2,2014-04-15 11:51:24,5
http://stackoverflow.com/posts/comments/35278200,"thank you Joachim Isaksson, to confirm it encoding 22 value would be 0110",35278200,0,3528069,3,1,2014-04-15 11:50:04,5
http://stackoverflow.com/posts/comments/35278170,"thank you very much it's helped me out a little, but I want only the name, not the extension too.",35278170,0,3488958,17,2,2014-04-15 11:49:07,5
http://stackoverflow.com/posts/comments/35278033,provide your code.....,35278033,0,2138752,8549,2,2014-04-15 11:45:19,5
http://stackoverflow.com/posts/comments/35277977,this should be accepted answer as it handles list of skippable buffers,35277977,0,1003090,134,2,2014-04-15 11:43:37,5
http://stackoverflow.com/posts/comments/35277971,"Awesome, thankyou so much!",35277971,0,2794594,96,2,2014-04-15 11:43:27,5
http://stackoverflow.com/posts/comments/35277916,thank you so much,35277916,0,3531001,6,2,2014-04-15 11:41:59,5
http://stackoverflow.com/posts/comments/35277881,thanks for your answer. I also added a comment below with my solution.,35277881,0,3505967,1,2,2014-04-15 11:41:07,5
http://stackoverflow.com/posts/comments/35277861,thank you so much,35277861,0,3531001,6,2,2014-04-15 11:40:24,5
http://stackoverflow.com/posts/comments/35277836,This works fine thank you,35277836,0,2636785,1,2,2014-04-15 11:39:33,5
http://stackoverflow.com/posts/comments/35277706,still its giving the same error.....,35277706,0,2307391,135,2,2014-04-15 11:35:49,5
http://stackoverflow.com/posts/comments/35277657,"@guest271314 That helped me a lot, thank you!",35277657,0,2751639,42,2,2014-04-15 11:34:51,5
http://stackoverflow.com/posts/comments/35277341,outline:none and then add border working fine thanks for your help,35277341,0,1388604,958,2,2014-04-15 11:26:11,5
http://stackoverflow.com/posts/comments/35277327,outline:none and then add border than working fine thanks for your help,35277327,0,1388604,958,2,2014-04-15 11:25:48,5
http://stackoverflow.com/posts/comments/35277182,It does not work......,35277182,0,1979870,160,1,2014-04-15 11:22:00,5
http://stackoverflow.com/posts/comments/35277164,"Yea thank you so much, i made a small mistake, i can see now.",35277164,0,1811787,588,2,2014-04-15 11:21:31,5
http://stackoverflow.com/posts/comments/35276891,"oh yes, sorry im forget :) thankyou",35276891,0,3489557,9,2,2014-04-15 11:14:44,5
http://stackoverflow.com/posts/comments/35276880,"@DSM good point well made, thank you!",35276880,0,3001761,21024,2,2014-04-15 11:14:23,5
http://stackoverflow.com/posts/comments/35276758,"OK, I see thank you",35276758,0,791401,130,2,2014-04-15 11:10:52,5
http://stackoverflow.com/posts/comments/35276532,so can you tell me how can i solve this bcz if the result is 0 it should go to the home page.....,35276532,0,2307391,135,1,2014-04-15 11:05:04,5
http://stackoverflow.com/posts/comments/35276283,"@Pascal, thank you very much for your answers, they are always very helpful!",35276283,0,1794739,95,2,2014-04-15 10:58:34,5
http://stackoverflow.com/posts/comments/35276121,"yes sir i edited it, thank you very much for your help",35276121,0,3535358,1,2,2014-04-15 10:54:10,5
http://stackoverflow.com/posts/comments/35275840,"Ok, and?.......",35275840,0,2587435,27055,2,2014-04-15 10:46:31,5
http://stackoverflow.com/posts/comments/35275742,once again thank you for the help.,35275742,0,3040719,20,2,2014-04-15 10:44:12,5
http://stackoverflow.com/posts/comments/35275613,"Hi, glad to hear it worked and thanks for accepting the answer, not all do.",35275613,0,2606058,91,2,2014-04-15 10:41:25,5
http://stackoverflow.com/posts/comments/35275607,thank you. it works,35275607,0,1003575,11548,2,2014-04-15 10:41:20,5
http://stackoverflow.com/posts/comments/35275442,i've updated the answer......,35275442,0,1575570,3960,1,2014-04-15 10:36:55,5
http://stackoverflow.com/posts/comments/35275184,"Ahhh, nice, thank you for the advice",35275184,0,2421990,100,2,2014-04-15 10:29:42,5
http://stackoverflow.com/posts/comments/35275005,thank you very much),35275005,0,1756910,35,2,2014-04-15 10:24:30,5
http://stackoverflow.com/posts/comments/35275001,"@mans: You also forget, what you need accept the answers.",35275001,0,2176945,9459,2,2014-04-15 10:24:26,5
http://stackoverflow.com/posts/comments/35274982,"thank you, now everything works fine )",35274982,0,1756910,35,2,2014-04-15 10:23:56,5
http://stackoverflow.com/posts/comments/35274859,thanks for a answering so quick ... i'll try that thankyou !,35274859,0,3535387,6,1,2014-04-15 10:20:40,5
http://stackoverflow.com/posts/comments/35274693,"yes, thank you.",35274693,0,1116593,3,2,2014-04-15 10:16:25,5
http://stackoverflow.com/posts/comments/35274661,@laman please mark it accepted if it solves your problem .,35274661,0,2290098,1635,2,2014-04-15 10:15:37,5
http://stackoverflow.com/posts/comments/35274610,"Many thanks, I got it to work now, you pointed me in the right way!",35274610,0,3529908,21,2,2014-04-15 10:14:26,5
