Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,Flag Type
"36428830","How did you solve this issue? I confirmed that I am using the wrong platform.","36428830","0","2631831","58","2","2014-05-16 22:19:25","1"
"36428827","@zneak, I'm not looking to shame anyone, just wondering about this seemingly odd hash define... ;)","36428827","0","3646273","26","1","2014-05-16 22:19:22","1"
"36428823","For example file:///C:/SvnRepo","36428823","0","685796","800","1","2014-05-16 22:19:13","1"
"36428819","Yep: Mind=Blown.  I'll fiddle with these concepts.","36428819","0","2371627","63","2","2014-05-16 22:19:02","1"
"36428816","i'm still a little confused..","36428816","0","3645333","1","2","2014-05-16 22:18:54","1"
"36428815","@Sandspy : please put code in question... edit the question and put code there","36428815","0","1066828","8044","1","2014-05-16 22:18:51","1"
"36428812","If you always want a decimal point, why is 1e+4 acceptable?","36428812","0","743382","31767","1","2014-05-16 22:18:42","1"
"36428807","Where are you trying to set the size outside of your layout?","36428807","0","3166846","1766","1","2014-05-16 22:18:37","1"
"36428804","hi... everything is well understood...thanks for the tutorial... mark... :)","36428804","0","3595005","3","2","2014-05-16 22:18:13","1"
"36428801","how could i fix the problem?","36428801","0","3645333","1","2","2014-05-16 22:18:05","1"
"36428795","love the `sidebarf` id :-)","36428795","0","1340674","6050","1","2014-05-16 22:17:25","1"
"36428790","will it not change size if i pull it from a database?","36428790","0","1198127","246","1","2014-05-16 22:17:07","1"
"36428783","That's not a bar chart, but rather a set of EditText widgets. Nevertheless, I'll try your method.","36428783","0","875317","4516","2","2014-05-16 22:16:56","1"
"36428779","OT, but `FALSE==` is bad form. Just use `!`.","36428779","0","5987","128741","1","2014-05-16 22:16:49","1"
"36428777","Ok, it is working just fine now @Legues :)","36428777","0","1735027","512","2","2014-05-16 22:16:44","1"
"36428775","if(given[outside].compareToIgnoreCase(given[inside])>0) this is my problem","36428775","0","3645333","1","1","2014-05-16 22:16:42","1"
"36428772","Try this AudioClip clip = Applet.newAudioClip
          (new URL(""/g:/scarface.wav""));","36428772","0","919710","782","2","2014-05-16 22:16:36","1"
"36428771","same times for me. Have you considered that the server does not have a lot of bandwidth?","36428771","0","2603057","976","1","2014-05-16 22:16:33","1"
"36428769","I'm not sure I understand why you are expecting the text size to change here.","36428769","0","3166846","1766","1","2014-05-16 22:16:23","1"
"36428766","I wont open all the pages if multiple checkboxes are selected","36428766","0","3646177","12","2","2014-05-16 22:16:12","1"
"36428761","@markE can you help me , please.","36428761","0","3607551","52","1","2014-05-16 22:15:46","1"
"36428760","The code is now much cleaner but the same problem persists.","36428760","0","3646177","12","2","2014-05-16 22:15:46","1"
"36428758","check out http://stackoverflow.com/questions/16224515/why-is-aes-decrypt-returning-null","36428758","0","3430807","512","1","2014-05-16 22:15:39","1"
"36428751","I have Eclipse Kepler, I am assuming that could be a problem?","36428751","0","1472828","283","2","2014-05-16 22:15:25","1"
"36428749","I'll check.  5 minutes...","36428749","0","1824524","1162","1","2014-05-16 22:15:12","1"
"36428747","but my last suggestion is possible to do manually on Facebook","36428747","0","1291538","40","1","2014-05-16 22:15:11","1"
"36428744","So ? It's still usable and very usefull.","36428744","0","3615085","35","2","2014-05-16 22:15:00","1"
"36428740","Double-click it","36428740","0","18364","1074","2","2014-05-16 22:14:53","1"
"36428733","@RedAlert Thanks for the reference!","36428733","0","2899048","152","2","2014-05-16 22:14:32","1"
"36428731","So what is not working exactly?","36428731","0","41942","19327","1","2014-05-16 22:14:27","1"
"36428730","@DeadMG: Integrated you saying `memfunc` gets its argument by value.","36428730","0","3204551","5749","2","2014-05-16 22:14:27","1"
"36428726","This is ghastly and will fail quite dramatically as you try other screen sizes.","36428726","0","115145","376659","2","2014-05-16 22:14:18","1"
"36428723","Same problem. I won't even be able to ""Add Derby Nature""..","36428723","0","1472828","283","2","2014-05-16 22:14:09","1"
"36428716","And check the HTTP response code. At least.","36428716","0","757471","1183","2","2014-05-16 22:13:46","1"
"36428711","How should I go about this then?","36428711","0","1305638","16","2","2014-05-16 22:13:22","1"
"36428706","No it is not possible","36428706","0","101130","993","1","2014-05-16 22:13:15","1"
"36428702","Ok, added code for all the resource files. Anything more and I'll  have to charge you ;)","36428702","0","434035","1044","2","2014-05-16 22:12:57","1"
"36428694","@BenjaminBannier well spotted, thanks","36428694","0","3001761","21024","2","2014-05-16 22:12:32","1"
"36428692","You're checking if the update_attribute call succeeds not if the param is either true or false.","36428692","0","308731","457","1","2014-05-16 22:12:29","1"
"36428686","How you mean It's not the packet?WPE showed packet,that's why I thought it is sent successfully.","36428686","0","3646134","1","1","2014-05-16 22:12:15","1"
"36428682","@rayryeng But you hinted at the answer in your comment! (I just saw it)","36428682","0","2586922","22803","2","2014-05-16 22:12:08","1"
"36428681","looks like it was http://i.imgur.com/bgZ0W55.png","36428681","0","3643085","9","2","2014-05-16 22:12:04","1"
"36428680","Not sure if that matters, but try using onerror with an uppercase E. Does that change anything?","36428680","0","1913729","383","1","2014-05-16 22:12:00","1"
"36428677","@adeneo thanks. i don't really understand it, but I'll try it and try to understand how it works...","36428677","0","2397327","355","1","2014-05-16 22:11:53","1"
"36428673","you can call the parts of ckeditor api that the drop() handler calls.","36428673","0","2317490","3384","1","2014-05-16 22:11:43","1"
"36428667","explanation added","36428667","0","2539579","492","1","2014-05-16 22:11:07","1"
"36428663","Ummm... me? I upvoted.","36428663","0","768963","698","2","2014-05-16 22:10:56","1"
"36428662","@sinelaw Edited again. Look at my Last Codeblock. Is this, what you want? Compiles with no Warning.","36428662","0","2441442","148","2","2014-05-16 22:10:51","1"
"36428658","Brilliant! Thanks!","36428658","0","1602022","151","2","2014-05-16 22:10:45","1"
"36428656","@camickr Thanks, that was kind of freaking me out","36428656","0","992484","128854","2","2014-05-16 22:10:43","1"
"36428655","Just updated the question with more info.","36428655","0","2510737","36","1","2014-05-16 22:10:37","1"
"36428651","@GavinSimpson I'll look into hook functions, that might well be it.","36428651","0","189175","225","2","2014-05-16 22:10:27","1"
"36428640","@KalaJ: You would have `if...else if...else if`, one for each keyword you want to parse.","36428640","0","141172","71657","2","2014-05-16 22:10:09","1"
"36428634","You should post the contents of the batch file I think.","36428634","0","2662489","2507","1","2014-05-16 22:10:02","1"
"36428633","@RahilWazir nope still the same :/","36428633","0","2994294","13","1","2014-05-16 22:10:00","1"
"36428630","Not that I understood, but the hint was to use the implementation for ""the simplest situation.""","36428630","0","2535242","2730","1","2014-05-16 22:09:48","1"
"36428622","Doesn't this need to be `(y-x)` instead of just `y`?","36428622","0","176922","10678","2","2014-05-16 22:09:32","1"
"36428616","telnet to smtp.gmail.com 25 connected fine","36428616","0","3050186","11","1","2014-05-16 22:09:15","1"
"36428613","@Slaks can you give me an example how please?","36428613","0","2397327","355","1","2014-05-16 22:09:07","1"
"36428610","@Sandspy : Paste your code... that will help us a **lot**...","36428610","0","1066828","8044","1","2014-05-16 22:08:59","1"
"36428608","@suninsky - no this is **not** a duplicate.","36428608","0","3120173","143","1","2014-05-16 22:08:55","1"
"36428607","Every program that will run a task at time HH:MM have to run in the background !!!","36428607","0","2414894","2089","1","2014-05-16 22:08:54","1"
"36428606","@ZouZou Updated problem with line reference.","36428606","0","3530423","79","1","2014-05-16 22:08:53","1"
"36428603","Someone please help me!!","36428603","0","3642999","1","1","2014-05-16 22:08:44","1"
"36428600","LOL, thanks guys for confirming!","36428600","0","2172119","13","1","2014-05-16 22:08:31","1"
"36428598","@Dalorzo yes eval would do it but i want to try it on my own.","36428598","0","2397327","355","1","2014-05-16 22:08:29","1"
"36428592","I've edited my answer. Did that help you?","36428592","0","919710","782","2","2014-05-16 22:08:18","1"
"36428582","I tried to define GLEW_STATIC, but no results.","36428582","0","3646096","6","1","2014-05-16 22:07:51","1"
"36428576","I suggest you to read/write with XmlSerializer using List<string>.","36428576","0","1790663","69","1","2014-05-16 22:07:36","1"
"36428574","Out of curiosity, what day of the week does PHP consider to be the first day? Sunday or Monday?","36428574","0","2480676","75","2","2014-05-16 22:07:28","1"
"36428572","@Salem, I assume you meant mDb.isOpen?  It produces same result.","36428572","0","2371627","63","1","2014-05-16 22:07:21","1"
"36428567","@BrenBarn Thanks for pointing out the reported issue.","36428567","0","1885269","61","1","2014-05-16 22:07:08","1"
"36428565","@user3645333 That's way more than one line.","36428565","0","3580294","1985","1","2014-05-16 22:07:04","1"
"36428560","wouldn't eval(""20*5"") give you what you are looking for?","36428560","0","1959948","3942","1","2014-05-16 22:06:58","1"
"36428559","So I need to fetch the data using XMLHttpRequest?","36428559","0","3478007","25","2","2014-05-16 22:06:57","1"
"36428557","@CharlesWyke-Smith i did, and once the waiting period is over will accept!","36428557","0","2944316","61","2","2014-05-16 22:06:53","1"
"36428556","I have a multiple image on canvas , now I want to rotate them I have a button","36428556","0","3355043","11","1","2014-05-16 22:06:50","1"
"36428551","Ok, I tried, but don't works.","36428551","0","3646096","6","1","2014-05-16 22:06:45","1"
"36428550","when i input 1 or 2 when the code asks for display options..","36428550","0","3645333","1","2","2014-05-16 22:06:43","1"
"36428547","Updated to also strip parentheses.  Let me know if it needs any other tweaks.","36428547","0","3120884","913","2","2014-05-16 22:06:37","1"
"36428544","Ah, I got you now, thanks.","36428544","0","1390506","184","2","2014-05-16 22:06:31","1"
"36428540","@ZouZou It contains a number that the user inputs.","36428540","0","3530423","79","1","2014-05-16 22:06:21","1"
"36428538","perfect, thanks Hugo!","36428538","0","1214660","1057","2","2014-05-16 22:06:16","1"
"36428535","Try defining `GLEW_STATIC` above your `#include` statements.","36428535","0","701092","34287","1","2014-05-16 22:06:15","1"
"36428531","because statement triggers don't tell you which rows changed.","36428531","0","17076","2589","2","2014-05-16 22:05:55","1"
"36428530","Try to change `default` to `high`","36428530","0","2706988","3168","1","2014-05-16 22:05:51","1"
"36428529","You have introduced a memory leak.","36428529","0","115145","376659","2","2014-05-16 22:05:51","1"
"36428524","doenvoters please dare to write the reason here :","36428524","0","3596088","102","1","2014-05-16 22:05:46","1"
"36428523","wOw,thanks!I got it.","36428523","0","3634066","3","2","2014-05-16 22:05:44","1"
"36428514","@NathanMerrill I updated that a bit.","36428514","0","341201","9028","2","2014-05-16 22:05:30","1"
"36428513","what is Price_ here?","36428513","0","414027","7665","2","2014-05-16 22:05:27","1"
"36428512","So vote up the answer! Show the gratitude!!","36428512","0","1526335","213","2","2014-05-16 22:05:21","1"
